DateofSale(dd/mm/yyyy),Address,PostalCode,County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,PropertySizeDescription,percent,VAT,Year,Month,Agent Commission
2022-01-28,"17 THOMOND COURT, BALLYMAHON, LONGFORD",N/A,Longford,108000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,14580.000000000002,2022,1,1620.0
2022-01-28,"176 CARTUR MOR, CLYBAUN RD, GALWAY",N/A,Galway,370000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,49950.0,2022,1,5550.0
2022-01-28,"178 RIVER VILLAGE, MONKSLAND, ATHLONE",N/A,Roscommon,232000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,31320.000000000004,2022,1,3480.0
2022-01-28,"18 CROIT NA MARA, SALTHILL, GALWAY CITY",N/A,Galway,460000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,62100.00000000001,2022,1,6900.0
2022-01-28,"18 STAPOLIN AVENUE, THE COAST, BALDOYLE",N/A,Dublin,440528.63,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,6607.92945
2022-01-07,"18 Stapolin Avenue, The Coast, Baldoyle",N/A,Dublin,440528.63,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,6607.92945
2022-01-28,"18 THE CRESCENT, SILVER BANKS, STAMULLEN",N/A,Meath,330396.48,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4955.9472
2022-01-28,"18 WATERVILLE LINKS, WATERVILLE, KERRY",N/A,Kerry,231000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,31185.000000000004,2022,1,3465.0
2022-01-28,"19 CASSIAN COURT SOUTH, ROYAL CANAL PARK,,Dublin 15",Dublin 15,Dublin,248000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33480.0,2022,1,3720.0
2022-01-28,"19 CHERRYWOOD CLOSE, TERMON ABBEY, DROGHEDA",N/A,Louth,227000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,30645.000000000004,2022,1,3405.0
2022-01-28,"19 HUNTERS GREEN, CREAGH, GOREY",N/A,Wexford,190000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,25650.0,2022,1,2850.0
2022-01-28,"19 KILFENORA RD,,Dublin 12,,Dublin",Dublin 12,Dublin,357500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,48262.5,2022,1,5362.5
2022-01-28,"19 O'CONNELL ST, KILKEE, CO CLARE",N/A,Clare,56250.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,7593.750000000001,2022,1,843.75
2022-01-28,"192 TUR UISCE, GALWAY, GALWAY",N/A,Galway,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,40500.0,2022,1,4500.0
2022-01-28,"2 ABBEY MEADOWS, CLONMEL, TIPPERARY",N/A,Tipperary,330000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,44550.0,2022,1,4950.0
2022-01-28,"2 CAMBRIDGE CLOSE, SANDYCOVE AVE EAST, SANDYCOVE",N/A,Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,67500.0,2022,1,7500.0
2022-01-28,"2 COASTGUARD COURT, CULLENSTOWN, DUNCORMICK",N/A,Wexford,162000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,21870.0,2022,1,2430.0
2022-01-28,"2 OLDTOWN RD, SANTRY,,Dublin 9",Dublin 9,Dublin,380000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,51300.0,2022,1,5700.0
2022-01-28,"2 PARADE SQUARE, PASSAGE EAST, CO WATERFORD",N/A,Waterford,165000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,22275.0,2022,1,2475.0
2022-01-28,"2 PARADISE GLEN, REENMEEN, GLENGARRIFF",N/A,Cork,333000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,44955.0,2022,1,4995.0
2022-01-28,"2 RIVERSIDE PARK, CLONSHAUGH,,Dublin 17",Dublin 17,Dublin,431000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,58185.00000000001,2022,1,6465.0
2022-01-28,"2 SUMMERSTOWN DR, WILTON, CORK",N/A,Cork,288000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,38880.0,2022,1,4320.0
2022-01-28,"2 SUSANVILLE ROAD, DRUMCONDRA,,Dublin 3",Dublin 3,Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,64800.00000000001,2022,1,7200.0
2022-01-28,"2 The Grove, Barnhall Meadows, Leixlip",N/A,Kildare,427313.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,6409.695
2022-01-28,"20 THE CRESCENT, CURRAGH GRANGE, NEWBRIDGE",N/A,Kildare,340000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,45900.0,2022,1,5100.0
2022-01-28,"201 CONNOLLY RD, BALLYPHEHANE, CORK",N/A,Cork,270000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,36450.0,2022,1,4050.0
2022-01-28,"21 ASHE ROAD, KINGSMEADOW ESTATE, WATERFORD",N/A,Waterford,140000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,18900.0,2022,1,2100.0
2022-01-28,"21 BARNWELL LANE, HANSFIELD, ONGAR",Dublin 15,Dublin,320000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,43200.0,2022,1,4800.0
2022-01-28,"21 MALLIN AVE,,Dublin 8,,Dublin",Dublin 8,Dublin,362000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,48870.0,2022,1,5430.0
2022-01-28,"210 BACHELORS WALK APTS, BACHELORS WALK,,Dublin 1",Dublin 1,Dublin,280000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,37800.0,2022,1,4200.0
2022-01-28,"212 ROSS SUILIGHE, LETTERKENNY, CO DONEGAL",N/A,Donegal,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,20250.0,2022,1,2250.0
2022-01-28,"218 FERNWOOD, GLYNTOWN, GLANMIRE",N/A,Cork,352500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,47587.5,2022,1,5287.5
2022-01-28,"22 RUSSELL AVENUE, DRUMCONDRA,,Dublin 9",Dublin 9,Dublin,491000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,66285.0,2022,1,7365.0
2022-01-28,"22 STANFORD, ARDILEA, CLONSKEAGH,Dublin 14",Dublin 14,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,57375.00000000001,2022,1,6375.0
2022-01-28,"229 THE AVENUE, PETISWOOD MANOR,,Dublin RD",N/A,Westmeath,404500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,54607.5,2022,1,6067.5
2022-01-28,"23 CARRAIG CLUIN, CLARA RD, TULLAMORE",N/A,Offaly,215000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29025.000000000004,2022,1,3225.0
2022-01-28,"23 CURRAGH CLOSE, BALLYBUNION ROAD, CURRAGHTOOSANE",N/A,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,22950.0,2022,1,2550.0
2022-01-28,"23 Summearseat Avenue, Clonee",N/A,Meath,237885.46,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,3568.2819
2022-01-28,"23 THE PUNCHBOWL ENNIS RD GORT, GALWAY",N/A,Galway,110000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,14850.000000000002,2022,1,1650.0
2022-01-28,"24 ASHLEY GARDENS, BORRIS RD, PORTLAOISE",N/A,Laois,290000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,39150.0,2022,1,4350.0
2022-01-28,"24 VICAR STREET, CORK",N/A,Cork,160000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,21600.0,2022,1,2400.0
2022-01-28,"25 AMBER WOOD, BALLIVOR, CO MEATH",N/A,Meath,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33075.0,2022,1,3675.0
2022-01-28,"25 ASHINGTON DALE, NAVAN RD,,Dublin 7",Dublin 7,Dublin,477000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,64395.00000000001,2022,1,7155.0
2022-01-28,"25 BRUACH NA HABHANN, TRALEE, CO KERRY",N/A,Kerry,60720.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,8197.2,2022,1,910.8
2022-01-28,"25 CORNAMADDY, ATHLONE, WESTMEATH",N/A,Westmeath,180000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,24300.0,2022,1,2700.0
2022-01-28,"25 CUANAHOWAN, RATHOE ROAD, TULLOW",N/A,Carlow,249000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33615.0,2022,1,3735.0
2022-01-28,"25 JAMESTOWN PARK, RATOATH, MEATH",N/A,Meath,455000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,61425.00000000001,2022,1,6825.0
2022-01-28,"25 LEEVIEW, BALLINCOLLIG, CORK",N/A,Cork,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,40500.0,2022,1,4500.0
2022-01-28,"25 MARYBOROUGH CRESCENT, BROOMVILLE,Dublin ROAD, PORTLAOISE",N/A,Laois,165000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,22275.0,2022,1,2475.0
2022-01-28,"25 THE CRESCENT, LAKE POINT PARK, MULLINGAR",N/A,Westmeath,249000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33615.0,2022,1,3735.0
2022-01-28,"26 AIRFIELD POINT, DUNMORE EAST, WATERFORD",N/A,Waterford,353000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,47655.0,2022,1,5295.0
2022-01-28,"26 COLLEGE VIEW, MOUNTMELLICK, LAOIS",N/A,Laois,98000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,13230.0,2022,1,1470.0
2022-01-28,"26 MELVILLE COURT, CITYSIDE, FINGLAS,Dublin 11",Dublin 11,Dublin,270000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,36450.0,2022,1,4050.0
2022-01-28,"26 YEWWOOD, YOUGHAL, CORK",N/A,Cork,180000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,24300.0,2022,1,2700.0
2022-01-28,"261 BACHELORS WALK,,Dublin 1",Dublin 1,Dublin,271598.24,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,36665.7624,2022,1,4073.9736
2022-01-28,"27 TEMPLE COURT, WOOD, SANTRY,Dublin 9",Dublin 9,Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,39150.0,2022,1,4350.0
2022-01-28,"28 THE STRAND, OCALLAGHAN STRAND, LIMERICK",N/A,Limerick,405000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,54675.0,2022,1,6075.0
2022-01-28,"29 INNISHMORE COURT, BALLINCOLLIG, CORK",N/A,Cork,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,34425.0,2022,1,3825.0
2022-01-28,"2A THREE TROUT BRIDGE, KILLINCARRIG, GREYSTONES",N/A,Wicklow,585000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,78975.0,2022,1,7312.5
2022-01-28,"3 HOLLYFIELD, LAKE, BRIDGETOWN",N/A,Wexford,165000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,22275.0,2022,1,2475.0
2022-01-28,"3 MAPLE COURT, SILVERSPRINGS RD, CLONMEL",N/A,Tipperary,500000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,67500.0,2022,1,7500.0
2022-01-28,"3 MILL AVENUE, MILLERSTOWN, KILCOCK",N/A,Meath,339207.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,5088.105
2022-01-28,"3 SEABANK TERRACE, ARKLOW, CO WICKLOW",N/A,Wicklow,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33075.0,2022,1,3675.0
2022-01-28,"30 BARTERS WOOD, Tower, Cork",N/A,Cork,290748.9,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4361.2335
2022-01-28,"30 The Birches, Old Grange Wood, Monasterevin",N/A,Kildare,250220.26,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,3753.3039
2022-01-28,"300 BACHELORS WALK,,Dublin",Dublin 1,Dublin,236386.6,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,31912.191000000003,2022,1,3545.799
2022-01-28,"31 DEANS LANE, TRALEE, KERRY",N/A,Kerry,81000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,10935.0,2022,1,1215.0
2022-01-28,"31 LAKESIDE, CASTLE OAKS,,Dublin RD",N/A,Carlow,285000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,38475.0,2022,1,4275.0
2022-01-28,"32 CURRAGH CLOSE, BALLYBUNION ROAD, CURRAGHTOOSANE",N/A,Kerry,170000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,22950.0,2022,1,2550.0
2022-01-28,"32 PAIRC NA CUILEANN, BALLYMUN,,Dublin 11",Dublin 11,Dublin,86000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,11610.0,2022,1,1290.0
2022-01-28,"32 ST NICHOLAS RD, THE CLADDAGH, GALWAY",N/A,Galway,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,57375.00000000001,2022,1,6375.0
2022-01-28,"32 THE COURTYARD, KILLARNEY, CO KERRY",N/A,Kerry,220000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29700.000000000004,2022,1,3300.0
2022-01-28,"33 PINE GROVE, TRAMORE, WATERFORD",N/A,Waterford,338000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,45630.0,2022,1,5070.0
2022-01-28,"33 SYLVAN CLOSE, KINGSWOOD,,Dublin 24",Dublin 24,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,57375.00000000001,2022,1,6375.0
2022-01-28,"34 Glen Boann, Donacarney",N/A,Meath,268722.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4030.83
2022-01-28,"34 KEMPTON COURT, BLOCK C, CAVAN",N/A,Cavan,128500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,17347.5,2022,1,1927.5
2022-01-28,"34 REDBARN, YOUGHAL, CORK",N/A,Cork,105000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,14175.000000000002,2022,1,1575.0
2022-01-28,"35 PEARSE RD ENNISCORTHY, ENNISCORTHY, WEXFORD",N/A,Wexford,102500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,13837.500000000002,2022,1,1537.5
2022-01-28,"36 Gallow Hill, Kildare Road, Athy",N/A,Kildare,259912.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,3898.68
2022-01-28,"36 WILLOW CRESCENT, RIVERBANK, ANNACOTTY",N/A,Limerick,255000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,34425.0,2022,1,3825.0
2022-01-28,"37 DANESFORT DR, LOUGHREA, GALWAY",N/A,Galway,220000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29700.000000000004,2022,1,3300.0
2022-01-28,"38 CASTLE CRESCENT, ASHBOURNE, MEATH",N/A,Meath,222000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29970.000000000004,2022,1,3330.0
2022-01-28,"384 COLLINSWOOD, COLLINS AVE,,Dublin 9",Dublin 9,Dublin,501000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,67635.0,2022,1,6262.5
2022-01-28,"39 DELGANY HILLS, DELGANY, WICKLOW",N/A,Wicklow,390000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,52650.0,2022,1,5850.0
2022-01-28,"39 ST OLIVERS PARK, KILSARAN, LOUTH",N/A,Louth,181000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,24435.0,2022,1,2715.0
2022-01-28,"39 THE ESTUARY, SOMERVILLE, TRAMORE",N/A,Waterford,242000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,32670.000000000004,2022,1,3630.0
2022-01-28,"39 WILLOW TERRACE, LISDUGGAN, WATERFORD",N/A,Waterford,150000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,20250.0,2022,1,2250.0
2022-01-28,"4 BALLYNOE GROVE, BRAY, WICKLOW",N/A,Wicklow,408500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,55147.5,2022,1,6127.5
2022-01-28,"4 GARRYNURE, MILLTOWN RD, CLONSKEAGH",Dublin 6,Dublin,620000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,83700.0,2022,1,7750.0
2022-01-28,"4 LISTOKE AVENUE, BALLYMAKENNY ROAD, DROGHEDA",N/A,Louth,285744.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4286.16
2022-01-28,"4 ST MARYS TERRACE, WOLFE TONE ST, CORK",N/A,Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29700.000000000004,2022,1,3300.0
2022-01-28,"41 CLONTARF PARK, CLONTARF,,Dublin",Dublin 3,Dublin,657500.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,88762.5,2022,1,8218.75
2022-01-28,"41 THE GLEBE, STRADBALLY, LAOIS",N/A,Laois,200000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,27000.0,2022,1,3000.0
2022-01-28,"42  OAK AVENUE, EVANWOOD, GOLF LINKS ROAD",N/A,Limerick,410000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,55350.00000000001,2022,1,6150.0
2022-01-28,"42 CASTELABBEY, TRIM, MEATH",N/A,Meath,320000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,43200.0,2022,1,4800.0
2022-01-28,"42 PAIRC NA MBLATH, BALLINROAD, DUNGARVAN",N/A,Waterford,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,35775.0,2022,1,3975.0
2022-01-28,"42 REDWOOD, BLANCHARDSTOWN,,Dublin 15",Dublin 15,Dublin,364000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,49140.0,2022,1,5460.0
2022-01-28,"42 SPRINGFORT  MEADOWS, LIMERICK RD, NENAGH",N/A,Tipperary,295000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,39825.0,2022,1,4425.0
2022-01-28,"43 SLIEVEBLOOM PARK, DRIMNAGH,,Dublin 12",Dublin 12,Dublin,384000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,51840.0,2022,1,5760.0
2022-01-28,"45 CAIRNBROOK AVE, BLENAMUCK RD, CARRICKMINES",Dublin 18,Dublin,465000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,62775.00000000001,2022,1,6975.0
2022-01-28,"45 FINGLAS PLACE, FINGLAS EAST,,Dublin 11",Dublin 11,Dublin,297000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,40095.0,2022,1,4455.0
2022-01-28,"46 IDRONE PARK, KNOCKLYON, TEMPLEOGUE,Dublin 16",Dublin 16,Dublin,535000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,72225.0,2022,1,6687.5
2022-01-28,"5 HAWTHORN HEIGHTS, LETTERKENNY, DONEGAL",N/A,Donegal,215000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29025.000000000004,2022,1,3225.0
2022-01-28,"50 FRIARS HILL, GRAIGUENAMANAGH, KILKENNY",N/A,Kilkenny,191000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,25785.0,2022,1,2865.0
2022-01-28,"50 GALTYMORE DR,,Dublin 12,,Dublin",Dublin 12,Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,40500.0,2022,1,4500.0
2022-01-28,"51 CRONAN PARK, SHANNON, CLARE",N/A,Clare,120000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,16200.000000000002,2022,1,1800.0
2022-01-28,"51 PINEGROVE PARK, SWORDS,,Dublin",N/A,Dublin,580000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,78300.0,2022,1,7250.0
2022-01-28,"52 OATFIELD PARK, CLANE, KILDARE",N/A,Kildare,300000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,40500.0,2022,1,4500.0
2022-01-28,"52 PARK DR GROVE, CASTLEKNOCK,,Dublin 15",Dublin 15,Dublin,386000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,52110.0,2022,1,5790.0
2022-01-28,"53 Rathangan Manor, Rathangan",N/A,Kildare,274889.86,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4123.3479
2022-01-28,"54 BRANDON SQUARE, WATERVILLE, BLANCHARDSTOWN",Dublin 15,Dublin,528000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,71280.0,2022,1,6600.0
2022-01-28,"54 ST BRIGIDS RD, CLONDALKIN,,Dublin 22",Dublin 22,Dublin,430000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,58050.00000000001,2022,1,6450.0
2022-01-28,"54 ST PATRICKS RD, GREENHILLS,,Dublin 12",Dublin 12,Dublin,505000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,68175.0,2022,1,6312.5
2022-01-28,"566 TRINITY CRESCENT, DERRINTURN, CARBURY",N/A,Kildare,20000.0,Yes,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,2700.0,2022,1,300.0
2022-01-28,"57 Listoke Avenue, Ballymakenny Road, Drogheda",N/A,Louth,241097.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,3616.455
2022-01-28,"57 THE SQUARE, CELBRIDGE, KILDARE",N/A,Kildare,245000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,33075.0,2022,1,3675.0
2022-01-28,"58 CAISEAL NA RI, CASHEL, TIPPERARY",N/A,Tipperary,186000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,25110.0,2022,1,2790.0
2022-01-28,"58 THE AVENUE, GARRANE DARRA, WILTON",N/A,Cork,227000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,30645.000000000004,2022,1,3405.0
2022-01-28,"6 ARCHERS WOOD DRIVE, ARCHERS WOOD, DELGANY",N/A,Wicklow,440528.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,6607.92
2022-01-28,"6 BEECH WALK, BROOKWOOD, SCHOLARSTOWN RD,Dublin 16",Dublin 16,Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,57375.00000000001,2022,1,6375.0
2022-01-28,"6 BELLFIELD  PARK,,Dublin ROAD, DUNMDALK",N/A,Louth,299500.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,4492.5
2022-01-28,"6 CLARE AOIBHINN, CLAREMORRIS, MAYO",N/A,Mayo,274000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,36990.0,2022,1,4110.0
2022-01-28,"6 MILL RACE WALK SAGGERT,,Dublin",Dublin 24,Dublin,235000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,31725.000000000004,2022,1,3525.0
2022-01-28,"6 REDWOOD RISE, KILNAMANAGH,,Dublin 24",Dublin 24,Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,48600.0,2022,1,5400.0
2022-01-28,"6 SHANACLOON, SHANABALLA, LAHINCH RD",N/A,Clare,225000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,30375.000000000004,2022,1,3375.0
2022-01-28,"6 THE GROVE, CARRAIG RUA, KILLEENS",N/A,Cork,408000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,55080.0,2022,1,6120.0
2022-01-28,"6 VICAR RD, TOGHER, CORK",N/A,Cork,140000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,18900.0,2022,1,2100.0
2022-01-28,"604 CHESTNUT CLOSE, ELM PARK, CASTLETROY",N/A,Limerick,215000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,29025.000000000004,2022,1,3225.0
2022-01-28,"62 OLD BALREASK WOODS, NAVAN, MEATH",N/A,Meath,285000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,38475.0,2022,1,4275.0
2022-01-28,"64 CASTLELAND PARK WAY, BALBRIGGAN,,Dublin",N/A,Dublin,348000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,46980.0,2022,1,5220.0
2022-01-28,"65 WHITE OAKS, SARSFIELD RD, WILTON",N/A,Cork,256000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,34560.0,2022,1,3840.0
2022-01-28,"7 ABBEYVALE CLOSE, SWORDS MANOR, SWORDS",N/A,Dublin,407000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,54945.0,2022,1,6105.0
2022-01-28,"7 BALLYVAUGHAN COTTAGES, BALLYVAUGHAN, CLARE",N/A,Clare,450000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,60750.00000000001,2022,1,6750.0
2022-01-28,"7 CHAPELWOOD AVE, HOLLYSTOWN,,Dublin 15",Dublin 15,Dublin,318379.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,42981.165,2022,1,4775.6849999999995
2022-01-28,"7 DRUMBANNON, BAILIEBOROUGH, CAVAN",N/A,Cavan,131000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,17685.0,2022,1,1965.0
2022-01-28,"7 KILDRUM MEADOWS, KILLEA, DONEGAL",N/A,Donegal,156000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,21060.0,2022,1,2340.0
2022-01-28,"7 LITTLE STRAND ST, NORTH,Dublin,,Dublin",Dublin 7,Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,46575.0,2022,1,5175.0
2022-01-28,"72 ST PATRICKS PARK, CARRICK ON SHANNON, LEITRIM",N/A,Leitrim,140000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,18900.0,2022,1,2100.0
2022-01-28,"72 Summerseat Avenue, Clonee",N/A,Meath,189427.0,No,Yes,New Dwelling house /Apartment,,0.10537407797681769,0.0,2022,1,2841.4049999999997
2022-01-28,"74 THE PARK, LAKEPOINT PARK, MULLINGAR",N/A,Westmeath,265000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,35775.0,2022,1,3975.0
2022-01-28,"75 THE FAIRWAYS, WOODBROOK GLEN, BRAY",N/A,Dublin,405000.0,No,No,Second-Hand Dwelling house /Apartment,,0.017295053614666205,54675.0,2022,1,6075.0
